date,headline,source,summary
2025-07-10,"Press release dated July 10, 2025",BSE,Announcement under Regulation 30 (LODR)-Press Release / Media Release
2025-07-11,Newspaper Advertisement - Dividend,BSE,Announcement under Regulation 30 (LODR)-Newspaper Publication
2025-07-12,"Copy of newspaper publication for financial results for quarter ended June 30, 2025.",BSE,Announcement under Regulation 30 (LODR)-Newspaper Publication
2025-07-14,"Earnings Conference Call Transcript for the quarter ending June 30, 2025",BSE,Announcement under Regulation 30 (LODR)-Earnings Call Transcript
2025-07-15,Press Release,BSE,Press Release - TCS & MIT Sloan Management Review Launch New Research Series; Unveil Roadmap For Human-AI Collaboration In Enterprises
2025-07-17,Press Release,BSE,Press Release - TCS Ranked Among Top 20 Global Technology Brands In Brand Finance Tech 100 2025 List
2025-07-19,Newspaper Advertisement regarding the opening of special window for re-lodgement of transfer requests of physical shares,BSE,Announcement under Regulation 30 (LODR)-Newspaper Publication
2025-07-31,Schedule of Analyst/Institutional Investor Meetings,BSE,Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation
2025-08-05,Press Release - TCS Extends Partnership with Weatherford International to Enable AI Driven Business Transformation,BSE,Press Release - TCS Extends Partnership With Weatherford International To Enable AI Driven Business Transformation
2025-08-11,Press Release - TCS Partners with Now Corporation to Power Philippines'' Sovereign Data Cloud and Financial Inclusivity,BSE,Press Release - TCS Partners With Now Corporation To Power Philippines'' Sovereign Data Cloud And Financial Inclusivity
2025-08-13,Reminder letter to shareholders - Unclaimed Dividend (Second Interim Dividend 2018-19),BSE,Announcement under Regulation 30 (LODR)-Newspaper Publication
2025-08-19,"Newspaper Advertisement regarding initiation of 100 days campaign named ""Saksham Niveshak"" by Investor Education and Protection Fund Authority, Ministry of Corporate affairs.",BSE,Announcement under Regulation 30 (LODR)-Newspaper Publication
2025-08-19,Press Release - TCS Launches New AI-enhanced Operations Center in Latin America,BSE,Press Release - TCS Launches New AI-Enhanced Operations Center In Latin America
2025-08-20,Press Release - Finnish Retailer Kesko Partners with TCS to Drive AI-Powered Retail Transformation,BSE,Press Release - Finnish Retailer Kesko Partners With TCS To Drive AI-Powered Retail Transformation
2025-08-25,Schedule of Analyst/Institutional Investors Meetings,BSE,Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation
2025-08-25,Press Release - TCS enables ICICI Lombard to Deliver a Fully Automated Multi-Region Disaster Recovery on AWS Cloud,BSE,Press Release - TCS Enables ICICI Lombard To Deliver A Fully Automated Multi-Region Disaster Recovery On AWS Cloud
2025-08-28,"Press Release - Philippines Pharma Major, Unilab, Selects TCS for Cloud-Led Enterprise Modernization",BSE,"Press Release - Philippines Pharma Major, Unilab, Selects TCS For Cloud-Led Enterprise Modernization"
2025-09-01,Press Release - TCS Completes One of UK''s Largest Policy Migrations for Lloyds Banking Group''s Scottish Widows,BSE,Press Release - TCS Completes One Of UK''s Largest Policy Migrations For Lloyds Banking Group''s Scottish Widows
2025-09-02,Press Release - TCS partners with Tryg on  Euro 550M Deal to Propel Growth with Comprehensive Digital Transformation Over the Next 7 Years,BSE,Press Release - TCS Partners With Tryg On A €550M Deal To Propel Growth With Comprehensive Digital Transformation Over The Next 7 Years
2025-09-03,"Press Release - TCS, IIT Kanpur Partner to Pioneer AI-Powered Urban Planning for Sustainable Cities",BSE,"Press Release - TCS, IIT Kanpur Partner To Pioneer AI-Powered Urban Planning For Sustainable Cities"
2025-09-03,"The Exchange has received the disclosure under Regulation 29(1) of SEBI (Substantial Acquisition of Shares & Takeovers) Regulations, 2011 for Life Insurance Corporation of India",BSE,"Disclosures under Reg. 29(1) of SEBI (SAST) Regulations, 2011"
2025-09-05,"Press Release - TCS Selected by the Government of Odisha to Build Next-Gen, AI-enabled Integrated Financial Management System",BSE,"Press Release - TCS Selected By The Government Of Odisha To Build Next-Gen, AI-Enabled Integrated Financial Management System"
2025-09-06,"Pursuant to Regulation 30 read with Schedule III Part A Para A of the Securities and Exchange Board of India (Listing Obligation and Disclosure Requirements) Regulation, 2015, we enclose ....",BSE,"Intimation To Shareholders Holding Shares In Physical Mode Regarding Mandatory Furnishing Of PAN, KYC, Nomination And Bank Details As Per SEBI Circular Dated March 16, 2023"
2025-09-09,Press Release - TCS and CEA Partner to Advance Physical AI Research and Innovation in France,BSE,Press Release - TCS And CEA Partner To Advance Physical AI Research And Innovation In France
2025-09-10,"Press Release - AI and Digital Twins Set to Redefine Aerospace by 2035, reveals TCS Study",BSE,"Press Release - AI And Digital Twins Set To Redefine Aerospace By 2035, Reveals TCS Study"
2025-09-11,Press Release - TCS Unveils Chiplet-Based System Engineering Services to Accelerate Semiconductor Innovation,BSE,Press Release - TCS Unveils Chiplet-Based System Engineering Services To Accelerate Semiconductor Innovation
2025-09-12,Press Release - TCS Signs Landmark MoU with C-DAC to Strengthen India''s Sovereign Cloud Infrastructure,BSE,Press Release - TCS Signs Landmark Mou With C-DAC To Strengthen India''s Sovereign Cloud Infrastructure
2025-09-15,Press Release - The Warehouse Group Selects TCS to Lead Strategic IT Transformation Initiatives,BSE,Press Release - The Warehouse Group Selects TCS To Lead Strategic IT Transformation Initiatives
2025-09-16,"Press Release - ARN Media Partners with TCS to Modernize Operations, Scale Digital Engagement in Australia",BSE,"Press Release - ARN Media Partners With TCS To Modernize Operations, Scale Digital Engagement In Australia"
2025-09-17,"Press Release - TCS and Qualcomm Collaborate to Develop AI- Driven Smart, Sustainable Capabilities for Industries",BSE,"Press Release - TCS And Qualcomm Collaborate To Develop AI-Driven Smart, Sustainable Capabilities For Industries"
2025-09-18,Press Release - Vodafone Idea-TCS Deepen Collaboration with AI-Powered Customer Experience Platform,BSE,Press Release - Vodafone Idea-TCS Deepen Collaboration With AI-Powered Customer Experience Platform
2025-09-18,Press Release - TCS Recognised in Everest Group''s 2025 Elevate Honors for Market-Leading Growth,BSE,Press Release - TCS Recognised In Everest Group''s 2025 Elevate Honors For Market-Leading Growth
2025-09-19,Newspaper Advertisement regarding the opening of special window for re-lodgement of transfer requests of physical shares,BSE,Announcement under Regulation 30 (LODR)-Newspaper Publication
2025-09-19,Press Release - TCS to Power Retailers with NIVIDIA Accelerated Computing,BSE,Press Release - TCS To Power Retailers With NVIDIA Accelerated Computing
2025-09-22,"Tata Consultancy Services Ltdhas informed BSE that the meeting of the Board of Directors of the Company is scheduled on 09/10/2025 ,inter alia, to consider and approve Pursuant to Regulation ....",BSE,Board Meeting Intimation for Approval Of Financial Results And Consideration Of Declaration Of Second Interim Dividend
2025-09-22,"The second interim dividend, if declared, shall be paid to the equity shareholders of the Company whose names appear on the Register of Members of the Company or in the records of the Depositories ....",BSE,Corporate Action-Board to consider Dividend
2025-09-23,Schedule of Analyst/Institutional Investor Meeting,BSE,Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation
2025-09-25,"Newspaper Advertisement - Disclosure under Regulation 30 of SEBI LODR Regulations, 2015",BSE,Announcement under Regulation 30 (LODR)-Newspaper Publication
2025-09-30,"Disclosure under Regulation 30 of SEBI (LODR) Regulations, 2015",BSE,Announcement under Regulation 30 (LODR)-Change in Management
2025-09-30,Company has informed Change in Email ID of Company''s RTA,BSE,Intimation Of Change In Email ID Of Company'S Registrar And Share Transfer Agent
2025-10-09,"Audio recording of earnings conference call for the quarter and six-month period ended September 30, 2025",BSE,"Audio Recording Of Earnings Conference Call For The Quarter And Six-Month Period Ended September 30, 2025"
2025-10-09,Approval of second interim dividend,BSE,Corporate Action-Board approves Dividend
2025-10-09,Cancellation of press conference,BSE,Cancellation Of Press Conference
2025-10-09,"Financial Results for the quarter and six-month period ended September 30, 2025 and declaration of second interim dividend",BSE,"Board Meeting Outcome for Financial Results For The Quarter And Six-Month Period Ended September 30, 2025 And Declaration Of Second Interim Dividend"
2025-10-09,Approval of financial results and declaration of second interim dividend,BSE,"Financial Results For The Quarter And Six-Month Period Ended September 30, 2025 And Declaration Of Second Interim Dividend"
2025-10-09,Tata Consultancy Services Limited has informed the Exchange about Incorporation,BSE,Announcement under Regulation 30 (LODR)-Acquisition
2025-10-09,Tata Consultancy Services Limited has informed the Exchange about Acquisition,BSE,Announcement under Regulation 30 (LODR)-Acquisition
2025-10-09,"Press release dated October 9, 2025",BSE,Announcement under Regulation 30 (LODR)-Press Release / Media Release
2025-10-09,"The second interim dividend shall be paid on Tuesday, November 4, 2025",BSE,Announcement under Regulation 30 (LODR)-Date of payment of Dividend
2025-10-10,Tata Consultancy Services Limited has informed the Exchange about the Copy of Newspaper Publication,BSE,Announcement under Regulation 30 (LODR)-Newspaper Publication
2025-10-10,"Press Release - TCS to Create 5,000 New Jobs in the UK Over the Next 3 Years",BSE,"Press Release - TCS To Create 5,000 New Jobs In The UK Over The Next 3 Years"
2025-10-11,"Tata Consultancy Services Limited has informed the Exchange about copy of Newspaper Publication for Financial Results for quarter ended September 30, 2025.",BSE,Announcement under Regulation 30 (LODR)-Newspaper Publication
2025-10-14,Press Release - TCS Partners with Google Cloud to Integrate Gemini Enterprise for its Workforce and Customers,BSE,Press Release - TCS Partners With Google Cloud To Integrate Gemini Enterprise For Its Workforce And Customers
2025-10-15,Press Release - UK Retailer Kingfisher Plc Deepens Partnership with TCS to Drive AI-Powered Transformation Across Operations,BSE,Press Release - UK Retailer Kingfisher Plc Deepens Partnership With TCS To Drive AI-Powered Transformation Across Operations
2025-10-15,"Transcript of the earnings conference call for the quarter and six-month period ended September 30, 2025.",BSE,Announcement under Regulation 30 (LODR)-Earnings Call Transcript
2025-10-16,Press Release - TCS Conducts the World''s Largest AI Hackathon,BSE,Press Release - TCS Conducts The World'S Largest AI Hackathon
2025-10-17,"Disclosure under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015",BSE,"Disclosure Under Regulation 30 Of The SEBI (Listing Obligations And Disclosure Requirements) Regulations, 2015"
2025-10-26,"Clarification on the article published by ""The Telegraph"" Newspaper in the UK in October 26, 2025 under Regulation 30(11) of the SEBI (Listing Obligations and Disclosure Requirements) Regulations 2015",BSE,Rumour verification - Regulation 30(11)
2025-10-27,"Pursuant to Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, we enclose herewith Schedule of Analyst/Institutional Investor Meetings with Key Managerial ....",BSE,Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation
2025-10-30,"Link for Investor Call scheduled for October 31, 2025",BSE,"Link For Investor Call Scheduled For October 31, 2025"
2025-10-30,Announcement under Regulation 30 (LODR) - Update on Incorporation,BSE,Announcement under Regulation 30 (LODR)-Updates on Acquisition
2025-10-30,Press Release - TCS Partners with Tata Motors to Power Future-Ready Sustainability Reporting and Reduce Environmental Impact.,BSE,Press Release - TCS Partners With Tata Motors To Power Future-Ready Sustainability Reporting And Reduce Environmental Impact
2025-11-01,"Video recording of Investor Call held on October 31, 2025.",BSE,"Video Recording Of Investor Call Held On October 31, 2025."
2025-11-04,"Transcript of the Investor Call held on October 31, 2025",BSE,"Transcript Of The Investor Call Held On October 31, 2025"
2025-11-04,Press Release - Leading UK Supermarket Chain Morrisons Partners with TCS to Transform the Customer Experience,BSE,Press Release - Leading UK Supermarket Chain Morrisons Partners With TCS To Transform The Customer Experience
2025-11-05,Press Release - ABB Extends 18-year Partnership with TCS to Implement AI-driven IT Operations,BSE,Press Release - ABB Extends 18-Year Partnership With TCS To Implement AI-Driven IT Operations
2025-11-11,Press Release - TCS and SINTEF Forge Partnership to Deploy Artificial Intelligence for Improving Elderly Care,BSE,Press Release - TCS And SINTEF Forge Partnership To Deploy Artificial Intelligence For Improving Elderly Care
2025-11-12,Reminder Letter to shareholders- Unclaimed Dividend (Third Interim Dividend 2018-19),BSE,Announcement under Regulation 30 (LODR)-Newspaper Publication
2025-11-13,Press Release - Lion Selects TCS to drive AI- Powered Transformation and Business Growth,BSE,Press Release - Lion Selects TCS To Drive AI-Powered Transformation And Business Growth
2025-11-13,"Press Release - TCS, Sybyl, and iXAfrica Partner to Accelerate Sovereign Cloud Adoption in East Africa",BSE,"Press Release - TCS, Sybyl, And Ixafrica Partner To Accelerate Sovereign Cloud Adoption In East Africa"
2025-11-17,"Pursuant to Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, we enclose herewith Schedule of Analyst/Institutional Investor Meeting with Key Managerial ....",BSE,Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation
2025-11-18,Press Release - NHS Supply Chain Selects TCS to Transform Healthcare Delivery using AI & Cloud in a 5 Year Deal,BSE,Press Release - NHS Supply Chain Selects TCS To Transform Healthcare Delivery Using AI & Cloud In A 5 Year Deal
2025-11-19,Newspaper Advertisement regarding the opening of special window for re-lodgement of transfer requests of physical shares,BSE,Announcement under Regulation 30 (LODR)-Newspaper Publication
2025-11-19,Press Release - TCS recognized as the Most Valuable IT Services Brand in Asia,BSE,Press Release - TCS Recognized As The Most Valuable IT Services Brand In Asia
2025-11-20,"Announcement under Regulation 30 of SEBI (LODR), Regulations, 2015.",BSE,Announcement under Regulation 30 (LODR)-Memorandum of Understanding /Agreements
2025-11-20,"Outcome of the meeting of the Investment Committee of the Board held on November 20, 2025.",BSE,"Board Meeting Outcome for Outcome Of The Meeting Of The Investment Committee Of The Board Held On November 20, 2025."
2025-11-20,Press release attached.,BSE,Announcement under Regulation 30 (LODR)-Press Release / Media Release
2025-11-22,"Disclosure under Regulation 30 of the SEBI (LODR) Regulations, 2015",BSE,"Disclosure Under Regulation 30 Of The SEBI (Listing Obligations And Disclosure Requirements) Regulations, 2015"
2025-11-26,Press Release - TCS to Power ALDI SOUTH''s Digital Transformation Across Continents with AI-Enabled Cloud Solutions,BSE,Press Release - TCS To Power ALDI SOUTH''s Digital Transformation Across Continents With AI-Enabled Cloud Solutions
2025-11-27,Press Release - SAP Selects TCS in 5-Year Deal to Transform its IT Landscape,BSE,Press Release - SAP Selects TCS In 5-Year Deal To Transform Its IT Landscape
2025-12-03,Press Release,BSE,Press Release - AI Will Be Key Driver For Margin Gains In 2026 Finds TCS Future-Ready Manufacturing Study
2025-12-04,"Pursuant to Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 and further to our letter no. TCS/SE/147/2025-26 dated November 17, 2025, we enclose ....",BSE,Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation
2025-12-10,"Outcome of the meeting of the Board held on December 10, 2025.",BSE,"Board Meeting Outcome for The Meeting Held On December 10, 2025."
2025-12-10,Tata Consultancy Services Limited has informed the Exchange about Acquisition.,BSE,Announcement under Regulation 30 (LODR)-Acquisition
2025-12-10,"Press release dated December 10, 2025.",BSE,Announcement under Regulation 30 (LODR)-Press Release / Media Release
2025-12-11,"Pursuant to Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 and further to our letters dated December 4, 2025, and November 17, 2025, we enclose ....",BSE,Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation
2025-12-12,ESG Rating,BSE,Announcement under Regulation 30 (LODR)-Credit Rating
2025-12-12,"Link to access webcast of TCS Analyst Day 2025 scheduled on December 17, 2025",BSE,"Link To Access Webcast Of TCS Analyst Day 2025 Scheduled On December 17, 2025"
2025-12-15,Press Release - TCS Opens New Office in Romania to Power Up its European Delivery Network,BSE,Press Release - TCS Opens New Office In Romania To Power Up Its European Delivery Network
2025-12-16,Press Release -  TCS and CII unveil the 2025 Artificial Intelligence & IP Report for India,BSE,TCS And CII Unveil The 2025 Artificial Intelligence & IP Report For India
2025-12-16,Announcement under Regulation 30 (LODR) - Updates on Incorporation.,BSE,Announcement under Regulation 30 (LODR)-Updates on Acquisition
2025-12-17,Announcement under Regulation 30 (LODR) - Incorporation,BSE,Announcement under Regulation 30 (LODR)-Acquisition
2025-12-17,Presentation attached,BSE,Announcement under Regulation 30 (LODR)-Investor Presentation
2025-12-18,Announcement under Regulation 30 of SEBI (LODR) - Incorporation,BSE,Announcement under Regulation 30 (LODR)-Acquisition
2025-12-18,Press Release - TCS Strengthens Partnership with Aviva UK to Enhance Life and Pensions Customer Experience,BSE,Press Release -  TCS Strengthens Partnership With Aviva UK To Enhance Life And Pensions Customer Experience
2025-12-19,Press Release - TCS BaNCS Gets AI Upgrade: New Core Tool to Supercharge Innovation,BSE,Press Release - TCS Bancs Gets AI Upgrade: New Core Tool To Supercharge Innovation
2025-12-23,"Tata Consultancy Services Ltdhas informed BSE that the meeting of the Board of Directors of the Company is scheduled on 12/01/2026 ,inter alia, to consider and approve Pursuant to Regulation ....",BSE,Board Meeting Intimation for Approval Of Financial Results And Consideration Of Declaration Of  Third Interim Dividend
2025-12-23,"The third interim dividend, if declared, shall be paid to the equity shareholders of the Company whose names appear on the Register of Members of the Company or in the records of the Depositories ....",BSE,Corporate Action-Board to consider Dividend
2025-12-23,"Transcript of the TCS Analyst Day 2025 held on December 17, 2025",BSE,"Transcript Of The TCS Analyst Day 2025 Held On December 17, 2025"
2025-12-31,Schedule of Analyst/Institutional Investor Meeting,BSE,Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation
2026-05-05,NSE's profit falls 15% in FY26 as market activity moderates,NewsAPI,"A cooling derivatives market and a massive  ₹1,391-crore provision for Sebi settlements weighed on annual earnings, even as a strong March quarter provided a boost ahead of the exchange's planned IPO."
2026-05-06,Son rise at Sun: Decoding the architecture of Dilip Shanghvi’s global empire,NewsAPI,"With a bold $11.75 billion bet on Organon, Dilip Shanghvi is hedging a decade of US stagnation and quietly commissioning an empire for a son who would rather let the numbers do the talking."
2026-05-13,"Actis restarts Nxt-Infra sale process, appoints Ambit",NewsAPI,"Interest in road assets has been buoyant in India lately, driven by the availability of a large number of assets that attract large institutional investors, including pension and sovereign wealth funds."
2026-05-17,NSE's Electronic Gold Receipts: What are EGRs and what is in them for gold buyers?,NewsAPI,"EGRs give people the option to convert their physical gold into electronic format, hold it and enjoy the upside in gold prices, and later sell it or convert back to physical gold. The gold’s purity is assured and can be bought in small quantities of 100 milli…"
2026-05-24,Gold ETF vs EGR vs digital gold: What’s the smarter way to invest in yellow metal?,NewsAPI,"There are several ways to invest in gold, including Gold ETFs, Electronic Gold Receipts, and Digital Gold. But which option is best for regularly investing your surplus monthly income? Let’s explore."
2026-05-25,Top 5 silver ETFs by lowest tracking error that closely mirror silver prices,NewsAPI,Tracking error is one of the most important factors to check while choosing a silver ETF. It shows how closely an ETF follows the actual movement of silver prices. A lower tracking error means the ETF is doing a better job in mirroring silver prices.
